# started on Fri Jul 29 17:16:25 2022

     1.003682754,485891002,,instructions,256878070897,100.00,,
     1.003682754,327328668,,l2_latency.l2_cycles_waiting_on_fills,256731927633,100.00,,
     1.003682754,143448650,,xi_sys_fill_latency,32079708491,100.00,,
     2.006911457,221911095,,instructions,256818867887,100.00,,
     2.006911457,364452554,,l2_latency.l2_cycles_waiting_on_fills,256807084549,100.00,,
     2.006911457,165381547,,xi_sys_fill_latency,32099925383,100.00,,
     2.044667276,20618472,,instructions,9654829803,100.00,,
     2.044667276,10689134,,l2_latency.l2_cycles_waiting_on_fills,9654708078,100.00,,
     2.044667276,4011520,,xi_sys_fill_latency,1206472605,100.00,,
