# started on Fri Jul 29 17:16:36 2022

     1.003684885,1877370393,,instructions,256902650324,100.00,,
     1.003684885,971915338,,l2_latency.l2_cycles_waiting_on_fills,256763588401,100.00,,
     1.003684885,412115861,,xi_sys_fill_latency,32083817889,100.00,,
     2.006601817,237734243,,instructions,256725886483,100.00,,
     2.006601817,134746136,,l2_latency.l2_cycles_waiting_on_fills,256704883254,100.00,,
     2.006601817,61944558,,xi_sys_fill_latency,32087904854,100.00,,
     3.009067643,958364681,,instructions,256611533491,100.00,,
     3.009067643,674138570,,l2_latency.l2_cycles_waiting_on_fills,256605588793,100.00,,
     3.009067643,300127736,,xi_sys_fill_latency,32075524563,100.00,,
     4.011445420,746973636,,instructions,256613087056,100.00,,
     4.011445420,548947262,,l2_latency.l2_cycles_waiting_on_fills,256625616730,100.00,,
     4.011445420,246408008,,xi_sys_fill_latency,32078153818,100.00,,
     5.013896593,351907288,,instructions,256613516241,100.00,,
     5.013896593,547310860,,l2_latency.l2_cycles_waiting_on_fills,256599670406,100.00,,
     5.013896593,254858781,,xi_sys_fill_latency,32074604893,100.00,,
     6.016245430,1318149611,,instructions,256613098926,100.00,,
     6.016245430,533376672,,l2_latency.l2_cycles_waiting_on_fills,256631192027,100.00,,
     6.016245430,218214027,,xi_sys_fill_latency,32079787526,100.00,,
     7.018765257,395344573,,instructions,256625396416,100.00,,
     7.018765257,193450446,,l2_latency.l2_cycles_waiting_on_fills,256604246712,100.00,,
     7.018765257,78477590,,xi_sys_fill_latency,32075140149,100.00,,
     8.021120840,181198224,,instructions,256606974719,100.00,,
     8.021120840,331106478,,l2_latency.l2_cycles_waiting_on_fills,256609369190,100.00,,
     8.021120840,151395150,,xi_sys_fill_latency,32075614599,100.00,,
     9.023499025,226474154,,instructions,256596451442,100.00,,
     9.023499025,313979878,,l2_latency.l2_cycles_waiting_on_fills,256596167617,100.00,,
     9.023499025,140401433,,xi_sys_fill_latency,32074384679,100.00,,
    10.025831539,215362213,,instructions,256591214442,100.00,,
    10.025831539,342584452,,l2_latency.l2_cycles_waiting_on_fills,256585414440,100.00,,
    10.025831539,151452742,,xi_sys_fill_latency,32072831681,100.00,,
    11.028122001,538999993,,instructions,256608095721,100.00,,
    11.028122001,669628263,,l2_latency.l2_cycles_waiting_on_fills,256632636158,100.00,,
    11.028122001,297682772,,xi_sys_fill_latency,32079361714,100.00,,
    12.030618830,331372625,,instructions,256626734068,100.00,,
    12.030618830,188481732,,l2_latency.l2_cycles_waiting_on_fills,256610376419,100.00,,
    12.030618830,70082951,,xi_sys_fill_latency,32076646994,100.00,,
    13.033031326,463029248,,instructions,256609917036,100.00,,
    13.033031326,359312237,,l2_latency.l2_cycles_waiting_on_fills,256624141097,100.00,,
    13.033031326,164657332,,xi_sys_fill_latency,32078231916,100.00,,
    14.035493894,189814231,,instructions,256622975888,100.00,,
    14.035493894,373729769,,l2_latency.l2_cycles_waiting_on_fills,256614403644,100.00,,
    14.035493894,175067454,,xi_sys_fill_latency,32076057911,100.00,,
    15.037880165,860842946,,instructions,256602519573,100.00,,
    15.037880165,578712921,,l2_latency.l2_cycles_waiting_on_fills,256592852639,100.00,,
    15.037880165,259191310,,xi_sys_fill_latency,32074398157,100.00,,
    16.040232229,498708268,,instructions,256615326380,100.00,,
    16.040232229,567883143,,l2_latency.l2_cycles_waiting_on_fills,256637551360,100.00,,
    16.040232229,246942732,,xi_sys_fill_latency,32080282891,100.00,,
    17.042757998,408831163,,instructions,256640800992,100.00,,
    17.042757998,464685783,,l2_latency.l2_cycles_waiting_on_fills,256636946513,100.00,,
    17.042757998,207695183,,xi_sys_fill_latency,32079917315,100.00,,
    18.045263445,570856296,,instructions,256623010179,100.00,,
    18.045263445,532546646,,l2_latency.l2_cycles_waiting_on_fills,256610764838,100.00,,
    18.045263445,228328703,,xi_sys_fill_latency,32075576700,100.00,,
    19.047641178,520263727,,instructions,256603598299,100.00,,
    19.047641178,312655737,,l2_latency.l2_cycles_waiting_on_fills,256615305074,100.00,,
    19.047641178,126468223,,xi_sys_fill_latency,32078480484,100.00,,
    20.050190341,325074769,,instructions,256670883151,100.00,,
    20.050190341,256268514,,l2_latency.l2_cycles_waiting_on_fills,256684649490,100.00,,
    20.050190341,108956147,,xi_sys_fill_latency,32083842506,100.00,,
    21.052742567,577239160,,instructions,256668191679,100.00,,
    21.052742567,445592349,,l2_latency.l2_cycles_waiting_on_fills,256652716393,100.00,,
    21.052742567,186111150,,xi_sys_fill_latency,32081631581,100.00,,
    22.055303597,728636928,,instructions,256617397229,100.00,,
    22.055303597,413940138,,l2_latency.l2_cycles_waiting_on_fills,256615457890,100.00,,
    22.055303597,162522683,,xi_sys_fill_latency,32077676352,100.00,,
    23.057745378,2207615356,,instructions,256630494688,100.00,,
    23.057745378,931265038,,l2_latency.l2_cycles_waiting_on_fills,256633156415,100.00,,
    23.057745378,356642283,,xi_sys_fill_latency,32078915569,100.00,,
    24.060251267,485968323,,instructions,256651014664,100.00,,
    24.060251267,371069159,,l2_latency.l2_cycles_waiting_on_fills,256655144222,100.00,,
    24.060251267,153812682,,xi_sys_fill_latency,32081845583,100.00,,
    25.062811124,519315269,,instructions,256630684601,100.00,,
    25.062811124,423583863,,l2_latency.l2_cycles_waiting_on_fills,256626297289,100.00,,
    25.062811124,181443411,,xi_sys_fill_latency,32078593024,100.00,,
    26.065297389,698449195,,instructions,256631659684,100.00,,
    26.065297389,612863247,,l2_latency.l2_cycles_waiting_on_fills,256624032269,100.00,,
    26.065297389,269020781,,xi_sys_fill_latency,32077493540,100.00,,
    27.067712587,2553282534,,instructions,256635147406,100.00,,
    27.067712587,1033040239,,l2_latency.l2_cycles_waiting_on_fills,256659316870,100.00,,
    27.067712587,411169608,,xi_sys_fill_latency,32084383358,100.00,,
    28.070404334,1151654983,,instructions,256665426888,100.00,,
    28.070404334,747597849,,l2_latency.l2_cycles_waiting_on_fills,256645330901,100.00,,
    28.070404334,307166773,,xi_sys_fill_latency,32078734690,100.00,,
    29.072860352,394609669,,instructions,256625698645,100.00,,
    29.072860352,403422501,,l2_latency.l2_cycles_waiting_on_fills,256626761210,100.00,,
    29.072860352,178908875,,xi_sys_fill_latency,32078121809,100.00,,
    30.075302360,421333076,,instructions,256614469123,100.00,,
    30.075302360,219363087,,l2_latency.l2_cycles_waiting_on_fills,256608201368,100.00,,
    30.075302360,85391595,,xi_sys_fill_latency,32076367415,100.00,,
    31.077719507,1715108916,,instructions,256633915928,100.00,,
    31.077719507,704015368,,l2_latency.l2_cycles_waiting_on_fills,256643449778,100.00,,
    31.077719507,278540019,,xi_sys_fill_latency,32080457185,100.00,,
    32.080305481,98954446119,,instructions,256661403833,100.00,,
    32.080305481,4528149410,,l2_latency.l2_cycles_waiting_on_fills,256660668237,100.00,,
    32.080305481,2125861521,,xi_sys_fill_latency,32082461270,100.00,,
    33.082851304,964794116,,instructions,256629425353,100.00,,
    33.082851304,763214025,,l2_latency.l2_cycles_waiting_on_fills,256615902430,100.00,,
    33.082851304,326894278,,xi_sys_fill_latency,32076741471,100.00,,
    34.085244927,571855191,,instructions,256618064982,100.00,,
    34.085244927,487275088,,l2_latency.l2_cycles_waiting_on_fills,256630275716,100.00,,
    34.085244927,207675753,,xi_sys_fill_latency,32079057022,100.00,,
    35.087716613,523545265,,instructions,256620836710,100.00,,
    35.087716613,324284705,,l2_latency.l2_cycles_waiting_on_fills,256624865513,100.00,,
    35.087716613,116529761,,xi_sys_fill_latency,32079069705,100.00,,
    36.090216799,303878543,,instructions,256627906500,100.00,,
    36.090216799,214919876,,l2_latency.l2_cycles_waiting_on_fills,256620795149,100.00,,
    36.090216799,82804516,,xi_sys_fill_latency,32076785787,100.00,,
    37.092615410,622318093,,instructions,256603513022,100.00,,
    37.092615410,601986469,,l2_latency.l2_cycles_waiting_on_fills,256593642975,100.00,,
    37.092615410,265114321,,xi_sys_fill_latency,32078330477,100.00,,
    38.095077618,327005925,,instructions,256633719734,100.00,,
    38.095077618,221685690,,l2_latency.l2_cycles_waiting_on_fills,256637024280,100.00,,
    38.095077618,79871652,,xi_sys_fill_latency,32075493233,100.00,,
    39.097505347,305872577,,instructions,256624175402,100.00,,
    39.097505347,750284821,,l2_latency.l2_cycles_waiting_on_fills,256628812548,100.00,,
    39.097505347,349953076,,xi_sys_fill_latency,32078303885,100.00,,
    40.099928062,1007071146,,instructions,256604964032,100.00,,
    40.099928062,143992263,,l2_latency.l2_cycles_waiting_on_fills,256594419275,100.00,,
    40.099928062,64207349,,xi_sys_fill_latency,32074466381,100.00,,
    41.102265453,301207784,,instructions,256598663781,100.00,,
    41.102265453,174815502,,l2_latency.l2_cycles_waiting_on_fills,256600621943,100.00,,
    41.102265453,72795892,,xi_sys_fill_latency,32074969597,100.00,,
    42.104626114,1143118671,,instructions,256617995921,100.00,,
    42.104626114,593540725,,l2_latency.l2_cycles_waiting_on_fills,256624166101,100.00,,
    42.104626114,228351326,,xi_sys_fill_latency,32078094161,100.00,,
    43.107084777,665629475,,instructions,256613743580,100.00,,
    43.107084777,596200250,,l2_latency.l2_cycles_waiting_on_fills,256616730980,100.00,,
    43.107084777,254668168,,xi_sys_fill_latency,32076955112,100.00,,
    44.109499372,204641267,,instructions,256626525812,100.00,,
    44.109499372,364284885,,l2_latency.l2_cycles_waiting_on_fills,256624623488,100.00,,
    44.109499372,160601076,,xi_sys_fill_latency,32078074763,100.00,,
    45.111951605,900056691,,instructions,256606652708,100.00,,
    45.111951605,809478003,,l2_latency.l2_cycles_waiting_on_fills,256606782435,100.00,,
    45.111951605,363860679,,xi_sys_fill_latency,32076410818,100.00,,
    46.114361474,540641405,,instructions,256613428540,100.00,,
    46.114361474,287160107,,l2_latency.l2_cycles_waiting_on_fills,256608609129,100.00,,
    46.114361474,104317835,,xi_sys_fill_latency,32075313676,100.00,,
    47.116730852,230934853,,instructions,256612412695,100.00,,
    47.116730852,176707263,,l2_latency.l2_cycles_waiting_on_fills,256611211768,100.00,,
    47.116730852,70357274,,xi_sys_fill_latency,32076286967,100.00,,
    48.119129601,593324465,,instructions,256622158430,100.00,,
    48.119129601,290112612,,l2_latency.l2_cycles_waiting_on_fills,256633456703,100.00,,
    48.119129601,122392910,,xi_sys_fill_latency,32080410933,100.00,,
    49.121656360,289172550,,instructions,256614106944,100.00,,
    49.121656360,627359444,,l2_latency.l2_cycles_waiting_on_fills,256593745120,100.00,,
    49.121656360,283743121,,xi_sys_fill_latency,32072561214,100.00,,
    50.123935568,1039120576,,instructions,256589585842,100.00,,
    50.123935568,1125160691,,l2_latency.l2_cycles_waiting_on_fills,256614368564,100.00,,
    50.123935568,481029545,,xi_sys_fill_latency,32077661557,100.00,,
    51.126381414,3818538040,,instructions,256631090500,100.00,,
    51.126381414,1234961049,,l2_latency.l2_cycles_waiting_on_fills,256630107832,100.00,,
    51.126381414,346253103,,xi_sys_fill_latency,32078366539,100.00,,
    52.128849009,435317344,,instructions,256634774688,100.00,,
    52.128849009,351648173,,l2_latency.l2_cycles_waiting_on_fills,256627369966,100.00,,
    52.128849009,147270159,,xi_sys_fill_latency,32078794131,100.00,,
    53.131320006,1812432208,,instructions,256621243649,100.00,,
    53.131320006,647989861,,l2_latency.l2_cycles_waiting_on_fills,256625022159,100.00,,
    53.131320006,234812268,,xi_sys_fill_latency,32078352020,100.00,,
    54.133791369,521611648,,instructions,256623115253,100.00,,
    54.133791369,507651554,,l2_latency.l2_cycles_waiting_on_fills,256614968713,100.00,,
    54.133791369,222870242,,xi_sys_fill_latency,32075992916,100.00,,
    55.136172689,1305783054,,instructions,256617302763,100.00,,
    55.136172689,502007951,,l2_latency.l2_cycles_waiting_on_fills,256624545873,100.00,,
    55.136172689,217959205,,xi_sys_fill_latency,32078415859,100.00,,
    56.138641199,4033945286,,instructions,256611946004,100.00,,
    56.138641199,773009017,,l2_latency.l2_cycles_waiting_on_fills,256606419408,100.00,,
    56.138641199,348708239,,xi_sys_fill_latency,32076294298,100.00,,
    57.141102982,8517699730,,instructions,256648338299,100.00,,
    57.141102982,990060158,,l2_latency.l2_cycles_waiting_on_fills,256672718280,100.00,,
    57.141102982,401452964,,xi_sys_fill_latency,32085465970,100.00,,
    58.143759770,6454917319,,instructions,256653717154,100.00,,
    58.143759770,308833384,,l2_latency.l2_cycles_waiting_on_fills,256642444966,100.00,,
    58.143759770,132600348,,xi_sys_fill_latency,32080382540,100.00,,
    59.146254627,6076467277,,instructions,256633602715,100.00,,
    59.146254627,145698538,,l2_latency.l2_cycles_waiting_on_fills,256612562804,100.00,,
    59.146254627,66803548,,xi_sys_fill_latency,32074438756,100.00,,
    60.148604005,6075493274,,instructions,256613601402,100.00,,
    60.148604005,371158916,,l2_latency.l2_cycles_waiting_on_fills,256633617239,100.00,,
    60.148604005,175910050,,xi_sys_fill_latency,32079113902,100.00,,
    61.151079207,6442973273,,instructions,256617950999,100.00,,
    61.151079207,476808490,,l2_latency.l2_cycles_waiting_on_fills,256609108254,100.00,,
    61.151079207,214293231,,xi_sys_fill_latency,32077766306,100.00,,
    62.153539517,6598847891,,instructions,256623059135,100.00,,
    62.153539517,433667484,,l2_latency.l2_cycles_waiting_on_fills,256613042968,100.00,,
    62.153539517,187205452,,xi_sys_fill_latency,32075335748,100.00,,
    63.155903690,7158645671,,instructions,256616658053,100.00,,
    63.155903690,382992560,,l2_latency.l2_cycles_waiting_on_fills,256639725839,100.00,,
    63.155903690,156017038,,xi_sys_fill_latency,32081100723,100.00,,
    64.158509647,6872851749,,instructions,256649182990,100.00,,
    64.158509647,807852349,,l2_latency.l2_cycles_waiting_on_fills,256644411053,100.00,,
    64.158509647,318978603,,xi_sys_fill_latency,32079947404,100.00,,
    65.160970815,6632906108,,instructions,256623311139,100.00,,
    65.160970815,566661971,,l2_latency.l2_cycles_waiting_on_fills,256606637422,100.00,,
    65.160970815,243115506,,xi_sys_fill_latency,32075899089,100.00,,
    66.163347201,100814136458,,instructions,256633669877,100.00,,
    66.163347201,2749337803,,l2_latency.l2_cycles_waiting_on_fills,256686801066,100.00,,
    66.163347201,1246424311,,xi_sys_fill_latency,32088065637,100.00,,
    67.166198799,7141291186,,instructions,256704465270,100.00,,
    67.166198799,877068610,,l2_latency.l2_cycles_waiting_on_fills,256671139725,100.00,,
    67.166198799,327911371,,xi_sys_fill_latency,32081347641,100.00,,
    68.168673921,8171966514,,instructions,256633496936,100.00,,
    68.168673921,797866105,,l2_latency.l2_cycles_waiting_on_fills,256630077741,100.00,,
    68.168673921,339710052,,xi_sys_fill_latency,32078314634,100.00,,
    69.171138679,8671239012,,instructions,256630480878,100.00,,
    69.171138679,542275700,,l2_latency.l2_cycles_waiting_on_fills,256631366274,100.00,,
    69.171138679,215493741,,xi_sys_fill_latency,32080579553,100.00,,
    70.173678584,7493353970,,instructions,256637869723,100.00,,
    70.173678584,695081113,,l2_latency.l2_cycles_waiting_on_fills,256623035978,100.00,,
    70.173678584,177864895,,xi_sys_fill_latency,32076203791,100.00,,
    71.176062451,8109021806,,instructions,256611004697,100.00,,
    71.176062451,1022005409,,l2_latency.l2_cycles_waiting_on_fills,256631808688,100.00,,
    71.176062451,286516472,,xi_sys_fill_latency,32080331176,100.00,,
    72.178589463,8101629912,,instructions,256646690941,100.00,,
    72.178589463,951315624,,l2_latency.l2_cycles_waiting_on_fills,256631720336,100.00,,
